8,19,23,10,18,2,5,20.125,2.10938,
1,21,21,2,2,0,1,21,0,
1,7,7,21,21,0,1,7,0,
6,11,23,1,22,0,5,16.1667,21.4722,
10,0,22,6,20,0,8,7.4,42.24,
1,12,12,8,8,0,1,12,0,
2,15,16,15,16,0,2,15.5,0.25,
8,13,22,0,23,3,8,17.75,11.4375,
5,16,20,10,19,2,5,17.2,2.16,
1,4,4,22,22,0,1,4,0,
8,8,19,12,21,2,8,12.75,16.9375,
9,6,16,5,17,2,8,10.6667,10.8889,
4,16,18,0,23,1,3,16.5,0.75,
4,19,24,2,23,2,4,21.75,3.6875,
2,21,22,10,11,0,2,21.5,0.25,
5,9,24,15,22,0,4,13,31.6,
2,18,23,2,19,0,2,20.5,6.25,
9,0,19,8,20,0,7,5.77778,38.8395,
3,13,21,6,17,0,3,17.6667,11.5556,
3,13,21,19,23,0,3,17,10.6667,
7,0,16,0,22,2,7,6.57143,30.8163,
4,18,24,18,21,0,3,20.75,7.6875,
2,0,0,0,23,0,1,0,0,
1,24,24,2,2,0,1,24,0,
8,15,24,4,13,2,6,19.125,7.35938,
1,21,21,10,10,0,1,21,0,
3,11,23,4,8,0,3,15.3333,29.5556,
6,4,21,9,17,0,4,13,30.3333,
14,0,21,3,18,2,11,7.78571,28.1684,
1,16,16,23,23,0,1,16,0,
1,17,17,18,18,0,1,17,0,
2,14,21,19,20,0,2,17.5,12.25,
3,21,22,10,15,0,3,21.6667,0.222222,
1,21,21,0,0,0,1,21,0,
6,8,18,0,23,2,6,12,11.6667,
2,15,23,1,2,0,2,19,16,
11,8,22,8,19,6,9,11.1818,17.2397,
4,7,24,1,14,0,3,17.25,51.6875,
1,17,17,20,20,0,1,17,0,
3,16,20,5,9,0,3,18,2.66667,
4,13,19,20,23,1,4,15.5,5.25,
10,0,24,0,23,0,7,5.5,49.45,
7,5,20,6,19,0,7,10.7143,23.9184,
6,13,24,0,22,2,6,17.6667,10.8889,
8,19,23,10,18,2,5,20.125,2.10938,
1,21,21,2,2,0,1,21,0,
1,7,7,21,21,0,1,7,0,
6,11,23,1,22,0,5,16.1667,21.4722,
10,0,22,6,20,0,8,7.4,42.24,
1,12,12,8,8,0,1,12,0,
2,15,16,15,16,0,2,15.5,0.25,
8,13,22,0,23,3,8,17.75,11.4375,
5,16,20,10,19,2,5,17.2,2.16,
1,4,4,22,22,0,1,4,0,
9,6,16,5,17,2,8,10.6667,10.8889,
4,16,18,0,23,1,3,16.5,0.75,
4,19,24,2,23,2,4,21.75,3.6875,
2,21,22,10,11,0,2,21.5,0.25,
5,9,24,15,22,0,4,13,31.6,
2,18,23,2,19,0,2,20.5,6.25,
9,0,19,8,20,0,7,5.77778,38.8395,
3,13,21,6,17,0,3,17.6667,11.5556,
3,13,21,19,23,0,3,17,10.6667,
7,0,16,0,22,2,7,6.57143,30.8163,
4,18,24,18,21,0,3,20.75,7.6875,
2,0,0,0,23,0,1,0,0,
1,24,24,2,2,0,1,24,0,
8,15,24,4,13,2,6,19.125,7.35938,
1,21,21,10,10,0,1,21,0,
3,11,23,4,8,0,3,15.3333,29.5556,
6,4,21,9,17,0,4,13,30.3333,
14,0,21,3,18,2,11,7.78571,28.1684,
1,16,16,23,23,0,1,16,0,
1,17,17,18,18,0,1,17,0,
2,14,21,19,20,0,2,17.5,12.25,
3,21,22,10,15,0,3,21.6667,0.222222,
1,21,21,0,0,0,1,21,0,
6,8,18,0,23,2,6,12,11.6667,
2,15,23,1,2,0,2,19,16,
11,8,22,8,19,6,9,11.1818,17.2397,
4,7,24,1,14,0,3,17.25,51.6875,
1,17,17,20,20,0,1,17,0,
3,16,20,5,9,0,3,18,2.66667,
4,13,19,20,23,1,4,15.5,5.25,
10,0,24,0,23,0,7,5.5,49.45,
7,5,20,6,19,0,7,10.7143,23.9184,
6,13,24,0,22,2,6,17.6667,10.8889,
8,19,23,10,18,2,5,20.125,2.10938,
1,21,21,2,2,0,1,21,0,
1,7,7,21,21,0,1,7,0,
6,11,23,1,22,0,5,16.1667,21.4722,
10,0,22,6,20,0,8,7.4,42.24,
1,12,12,8,8,0,1,12,0,
2,15,16,15,16,0,2,15.5,0.25,
8,13,22,0,23,3,8,17.75,11.4375,
5,16,20,10,19,2,5,17.2,2.16,
1,4,4,22,22,0,1,4,0,
9,6,16,5,17,2,8,10.6667,10.8889,
4,16,18,0,23,1,3,16.5,0.75,
4,19,24,2,23,2,4,21.75,3.6875,
2,21,22,10,11,0,2,21.5,0.25,
5,9,24,15,22,0,4,13,31.6,
2,18,23,2,19,0,2,20.5,6.25,
9,0,19,8,20,0,7,5.77778,38.8395,
3,13,21,6,17,0,3,17.6667,11.5556,
3,13,21,19,23,0,3,17,10.6667,
7,0,16,0,22,2,7,6.57143,30.8163,
4,18,24,18,21,0,3,20.75,7.6875,
2,0,0,0,23,0,1,0,0,
1,24,24,2,2,0,1,24,0,
8,15,24,4,13,2,6,19.125,7.35938,
1,21,21,10,10,0,1,21,0,
3,11,23,4,8,0,3,15.3333,29.5556,
6,4,21,9,17,0,4,13,30.3333,
14,0,21,3,18,2,11,7.78571,28.1684,
1,16,16,23,23,0,1,16,0,
1,17,17,18,18,0,1,17,0,
2,14,21,19,20,0,2,17.5,12.25,
3,21,22,10,15,0,3,21.6667,0.222222,
1,21,21,0,0,0,1,21,0,
6,8,18,0,23,2,6,12,11.6667,
2,15,23,1,2,0,2,19,16,
11,8,22,8,19,6,9,11.1818,17.2397,
4,7,24,1,14,0,3,17.25,51.6875,
1,17,17,20,20,0,1,17,0,
3,16,20,5,9,0,3,18,2.66667,
4,13,19,20,23,1,4,15.5,5.25,
10,0,24,0,23,0,7,5.5,49.45,
7,5,20,6,19,0,7,10.7143,23.9184,
6,13,24,0,22,2,6,17.6667,10.8889,
8,19,23,10,18,2,5,20.125,2.10938,
1,21,21,2,2,0,1,21,0,
1,7,7,21,21,0,1,7,0,
6,11,23,1,22,0,5,16.1667,21.4722,
10,0,22,6,20,0,8,7.4,42.24,
1,12,12,8,8,0,1,12,0,
2,15,16,15,16,0,2,15.5,0.25,
8,13,22,0,23,3,8,17.75,11.4375,
5,16,20,10,19,2,5,17.2,2.16,
1,4,4,22,22,0,1,4,0,
9,6,16,5,17,2,8,10.6667,10.8889,
4,16,18,0,23,1,3,16.5,0.75,
4,19,24,2,23,2,4,21.75,3.6875,
2,21,22,10,11,0,2,21.5,0.25,
5,9,24,15,22,0,4,13,31.6,
2,18,23,2,19,0,2,20.5,6.25,
9,0,19,8,20,0,7,5.77778,38.8395,
3,13,21,6,17,0,3,17.6667,11.5556,
3,13,21,19,23,0,3,17,10.6667,
7,0,16,0,22,2,7,6.57143,30.8163,
4,18,24,18,21,0,3,20.75,7.6875,
2,0,0,0,23,0,1,0,0,
1,24,24,2,2,0,1,24,0,
8,15,24,4,13,2,6,19.125,7.35938,
1,21,21,10,10,0,1,21,0,
3,11,23,4,8,0,3,15.3333,29.5556,
6,4,21,9,17,0,4,13,30.3333,
14,0,21,3,18,2,11,7.78571,28.1684,
1,16,16,23,23,0,1,16,0,
1,17,17,18,18,0,1,17,0,
2,14,21,19,20,0,2,17.5,12.25,
3,21,22,10,15,0,3,21.6667,0.222222,
1,21,21,0,0,0,1,21,0,
6,8,18,0,23,2,6,12,11.6667,
2,15,23,1,2,0,2,19,16,
11,8,22,8,19,6,9,11.1818,17.2397,
4,7,24,1,14,0,3,17.25,51.6875,
1,17,17,20,20,0,1,17,0,
3,16,20,5,9,0,3,18,2.66667,
4,13,19,20,23,1,4,15.5,5.25,
10,0,24,0,23,0,7,5.5,49.45,
7,5,20,6,19,0,7,10.7143,23.9184,
6,13,24,0,22,2,6,17.6667,10.8889,
8,19,23,10,18,2,5,20.125,2.10938,
1,21,21,2,2,0,1,21,0,
1,7,7,21,21,0,1,7,0,
6,11,23,1,22,0,5,16.1667,21.4722,
10,0,22,6,20,0,8,7.4,42.24,
1,12,12,8,8,0,1,12,0,
2,15,16,15,16,0,2,15.5,0.25,
8,13,22,0,23,3,8,17.75,11.4375,
5,16,20,10,19,2,5,17.2,2.16,
1,4,4,22,22,0,1,4,0,
9,6,16,5,17,2,8,10.6667,10.8889,
4,16,18,0,23,1,3,16.5,0.75,
4,19,24,2,23,2,4,21.75,3.6875,
2,21,22,10,11,0,2,21.5,0.25,
5,9,24,15,22,0,4,13,31.6,
2,18,23,2,19,0,2,20.5,6.25,
9,0,19,8,20,0,7,5.77778,38.8395,
3,13,21,6,17,0,3,17.6667,11.5556,
3,13,21,19,23,0,3,17,10.6667,
7,0,16,0,22,2,7,6.57143,30.8163,
4,18,24,18,21,0,3,20.75,7.6875,
2,0,0,0,23,0,1,0,0,
1,24,24,2,2,0,1,24,0,
8,15,24,4,13,2,6,19.125,7.35938,
1,21,21,10,10,0,1,21,0,
3,11,23,4,8,0,3,15.3333,29.5556,
6,4,21,9,17,0,4,13,30.3333,
14,0,21,3,18,2,11,7.78571,28.1684,
1,16,16,23,23,0,1,16,0,
1,17,17,18,18,0,1,17,0,
2,14,21,19,20,0,2,17.5,12.25,
3,21,22,10,15,0,3,21.6667,0.222222,
1,21,21,0,0,0,1,21,0,
6,8,18,0,23,2,6,12,11.6667,
2,15,23,1,2,0,2,19,16,
11,8,22,8,19,6,9,11.1818,17.2397,
4,7,24,1,14,0,3,17.25,51.6875,
1,17,17,20,20,0,1,17,0,
3,16,20,5,9,0,3,18,2.66667,
4,13,19,20,23,1,4,15.5,5.25,
10,0,24,0,23,0,7,5.5,49.45,
7,5,20,6,19,0,7,10.7143,23.9184,
6,13,24,0,22,2,6,17.6667,10.8889,
8,19,23,10,18,2,5,20.125,2.10938,
1,21,21,2,2,0,1,21,0,
1,7,7,21,21,0,1,7,0,
6,11,23,1,22,0,5,16.1667,21.4722,
10,0,22,6,20,0,8,7.4,42.24,
1,12,12,8,8,0,1,12,0,
2,15,16,15,16,0,2,15.5,0.25,
8,13,22,0,23,3,8,17.75,11.4375,
5,16,20,10,19,2,5,17.2,2.16,
1,4,4,22,22,0,1,4,0,
9,6,16,5,17,2,8,10.6667,10.8889,
4,16,18,0,23,1,3,16.5,0.75,
4,19,24,2,23,2,4,21.75,3.6875,
2,21,22,10,11,0,2,21.5,0.25,
5,9,24,15,22,0,4,13,31.6,
2,18,23,2,19,0,2,20.5,6.25,
9,0,19,8,20,0,7,5.77778,38.8395,
3,13,21,6,17,0,3,17.6667,11.5556,
3,13,21,19,23,0,3,17,10.6667,
7,0,16,0,22,2,7,6.57143,30.8163,
4,18,24,18,21,0,3,20.75,7.6875,
2,0,0,0,23,0,1,0,0,
1,24,24,2,2,0,1,24,0,
8,15,24,4,13,2,6,19.125,7.35938,
1,21,21,10,10,0,1,21,0,
3,11,23,4,8,0,3,15.3333,29.5556,
6,4,21,9,17,0,4,13,30.3333,
14,0,21,3,18,2,11,7.78571,28.1684,
1,16,16,23,23,0,1,16,0,
1,17,17,18,18,0,1,17,0,
2,14,21,19,20,0,2,17.5,12.25,
3,21,22,10,15,0,3,21.6667,0.222222,
1,21,21,0,0,0,1,21,0,
6,8,18,0,23,2,6,12,11.6667,
2,15,23,1,2,0,2,19,16,
11,8,22,8,19,6,9,11.1818,17.2397,
4,7,24,1,14,0,3,17.25,51.6875,
1,17,17,20,20,0,1,17,0,
3,16,20,5,9,0,3,18,2.66667,
4,13,19,20,23,1,4,15.5,5.25,
10,0,24,0,23,0,7,5.5,49.45,
7,5,20,6,19,0,7,10.7143,23.9184,
6,13,24,0,22,2,6,17.6667,10.8889,
8,19,23,10,18,2,5,20.125,2.10938,
1,21,21,2,2,0,1,21,0,
1,7,7,21,21,0,1,7,0,
6,11,23,1,22,0,5,16.1667,21.4722,
10,0,22,6,20,0,8,7.4,42.24,
1,12,12,8,8,0,1,12,0,
2,15,16,15,16,0,2,15.5,0.25,
8,13,22,0,23,3,8,17.75,11.4375,
5,16,20,10,19,2,5,17.2,2.16,
1,4,4,22,22,0,1,4,0,
9,6,16,5,17,2,8,10.6667,10.8889,
4,16,18,0,23,1,3,16.5,0.75,
4,19,24,2,23,2,4,21.75,3.6875,
2,21,22,10,11,0,2,21.5,0.25,
5,9,24,15,22,0,4,13,31.6,
2,18,23,2,19,0,2,20.5,6.25,
9,0,19,8,20,0,7,5.77778,38.8395,
3,13,21,6,17,0,3,17.6667,11.5556,
3,13,21,19,23,0,3,17,10.6667,
7,0,16,0,22,2,7,6.57143,30.8163,
4,18,24,18,21,0,3,20.75,7.6875,
2,0,0,0,23,0,1,0,0,
1,24,24,2,2,0,1,24,0,
8,15,24,4,13,2,6,19.125,7.35938,
1,21,21,10,10,0,1,21,0,
3,11,23,4,8,0,3,15.3333,29.5556,
6,4,21,9,17,0,4,13,30.3333,
14,0,21,3,18,2,11,7.78571,28.1684,
1,16,16,23,23,0,1,16,0,
1,17,17,18,18,0,1,17,0,
2,14,21,19,20,0,2,17.5,12.25,
3,21,22,10,15,0,3,21.6667,0.222222,
1,21,21,0,0,0,1,21,0,
6,8,18,0,23,2,6,12,11.6667,
2,15,23,1,2,0,2,19,16,
11,8,22,8,19,6,9,11.1818,17.2397,
4,7,24,1,14,0,3,17.25,51.6875,
1,17,17,20,20,0,1,17,0,
3,16,20,5,9,0,3,18,2.66667,
4,13,19,20,23,1,4,15.5,5.25,
10,0,24,0,23,0,7,5.5,49.45,
7,5,20,6,19,0,7,10.7143,23.9184,
6,13,24,0,22,2,6,17.6667,10.8889,
8,19,23,10,18,2,5,20.125,2.10938,
1,21,21,2,2,0,1,21,0,
1,7,7,21,21,0,1,7,0,
6,11,23,1,22,0,5,16.1667,21.4722,
10,0,22,6,20,0,8,7.4,42.24,
1,12,12,8,8,0,1,12,0,
2,15,16,15,16,0,2,15.5,0.25,
8,13,22,0,23,3,8,17.75,11.4375,
5,16,20,10,19,2,5,17.2,2.16,
1,4,4,22,22,0,1,4,0,
9,6,16,5,17,2,8,10.6667,10.8889,
4,16,18,0,23,1,3,16.5,0.75,
4,19,24,2,23,2,4,21.75,3.6875,
2,21,22,10,11,0,2,21.5,0.25,
5,9,24,15,22,0,4,13,31.6,
2,18,23,2,19,0,2,20.5,6.25,
9,0,19,8,20,0,7,5.77778,38.8395,
3,13,21,6,17,0,3,17.6667,11.5556,
3,13,21,19,23,0,3,17,10.6667,
7,0,16,0,22,2,7,6.57143,30.8163,
4,18,24,18,21,0,3,20.75,7.6875,
2,0,0,0,23,0,1,0,0,
1,24,24,2,2,0,1,24,0,
8,15,24,4,13,2,6,19.125,7.35938,
1,21,21,10,10,0,1,21,0,
3,11,23,4,8,0,3,15.3333,29.5556,
6,4,21,9,17,0,4,13,30.3333,
14,0,21,3,18,2,11,7.78571,28.1684,
1,16,16,23,23,0,1,16,0,
1,17,17,18,18,0,1,17,0,
2,14,21,19,20,0,2,17.5,12.25,
3,21,22,10,15,0,3,21.6667,0.222222,
1,21,21,0,0,0,1,21,0,
6,8,18,0,23,2,6,12,11.6667,
2,15,23,1,2,0,2,19,16,
11,8,22,8,19,6,9,11.1818,17.2397,
4,7,24,1,14,0,3,17.25,51.6875,
1,17,17,20,20,0,1,17,0,
3,16,20,5,9,0,3,18,2.66667,
4,13,19,20,23,1,4,15.5,5.25,
10,0,24,0,23,0,7,5.5,49.45,
7,5,20,6,19,0,7,10.7143,23.9184,
6,13,24,0,22,2,6,17.6667,10.8889,
8,19,23,10,18,2,5,20.125,2.10938,
1,21,21,2,2,0,1,21,0,
1,7,7,21,21,0,1,7,0,
6,11,23,1,22,0,5,16.1667,21.4722,
10,0,22,6,20,0,8,7.4,42.24,
1,12,12,8,8,0,1,12,0,
2,15,16,15,16,0,2,15.5,0.25,
8,13,22,0,23,3,8,17.75,11.4375,
5,16,20,10,19,2,5,17.2,2.16,
1,4,4,22,22,0,1,4,0,
9,6,16,5,17,2,8,10.6667,10.8889,
4,16,18,0,23,1,3,16.5,0.75,
4,19,24,2,23,2,4,21.75,3.6875,
2,21,22,10,11,0,2,21.5,0.25,
5,9,24,15,22,0,4,13,31.6,
2,18,23,2,19,0,2,20.5,6.25,
9,0,19,8,20,0,7,5.77778,38.8395,
3,13,21,6,17,0,3,17.6667,11.5556,
3,13,21,19,23,0,3,17,10.6667,
7,0,16,0,22,2,7,6.57143,30.8163,
4,18,24,18,21,0,3,20.75,7.6875,
2,0,0,0,23,0,1,0,0,
1,24,24,2,2,0,1,24,0,
8,15,24,4,13,2,6,19.125,7.35938,
1,21,21,10,10,0,1,21,0,
3,11,23,4,8,0,3,15.3333,29.5556,
6,4,21,9,17,0,4,13,30.3333,
14,0,21,3,18,2,11,7.78571,28.1684,
1,16,16,23,23,0,1,16,0,
1,17,17,18,18,0,1,17,0,
2,14,21,19,20,0,2,17.5,12.25,
3,21,22,10,15,0,3,21.6667,0.222222,
1,21,21,0,0,0,1,21,0,
6,8,18,0,23,2,6,12,11.6667,
2,15,23,1,2,0,2,19,16,
11,8,22,8,19,6,9,11.1818,17.2397,
4,7,24,1,14,0,3,17.25,51.6875,
1,17,17,20,20,0,1,17,0,
3,16,20,5,9,0,3,18,2.66667,
4,13,19,20,23,1,4,15.5,5.25,
10,0,24,0,23,0,7,5.5,49.45,
7,5,20,6,19,0,7,10.7143,23.9184,
6,13,24,0,22,2,6,17.6667,10.8889,
8,19,23,10,18,2,5,20.125,2.10938,
1,21,21,2,2,0,1,21,0,
1,7,7,21,21,0,1,7,0,
6,11,23,1,22,0,5,16.1667,21.4722,
10,0,22,6,20,0,8,7.4,42.24,
1,12,12,8,8,0,1,12,0,
2,15,16,15,16,0,2,15.5,0.25,
8,13,22,0,23,3,8,17.75,11.4375,
5,16,20,10,19,2,5,17.2,2.16,
1,4,4,22,22,0,1,4,0,
9,6,16,5,17,2,8,10.6667,10.8889,
4,16,18,0,23,1,3,16.5,0.75,
4,19,24,2,23,2,4,21.75,3.6875,
5,9,24,15,22,0,4,13,31.6,
2,18,23,2,19,0,2,20.5,6.25,
9,0,19,8,20,0,7,5.77778,38.8395,
3,13,21,6,17,0,3,17.6667,11.5556,
3,13,21,19,23,0,3,17,10.6667,
7,0,16,0,22,2,7,6.57143,30.8163,
4,18,24,18,21,0,3,20.75,7.6875,
2,0,0,0,23,0,1,0,0,
1,24,24,2,2,0,1,24,0,
8,15,24,4,13,2,6,19.125,7.35938,
1,21,21,10,10,0,1,21,0,
3,11,23,4,8,0,3,15.3333,29.5556,
6,4,21,9,17,0,4,13,30.3333,
14,0,21,3,18,2,11,7.78571,28.1684,
1,16,16,23,23,0,1,16,0,
1,17,17,18,18,0,1,17,0,
2,14,21,19,20,0,2,17.5,12.25,
3,21,22,10,15,0,3,21.6667,0.222222,
1,21,21,0,0,0,1,21,0,
6,8,18,0,23,2,6,12,11.6667,
2,15,23,1,2,0,2,19,16,
11,8,22,8,19,6,9,11.1818,17.2397,
4,7,24,1,14,0,3,17.25,51.6875,
1,17,17,20,20,0,1,17,0,
3,16,20,5,9,0,3,18,2.66667,
4,13,19,20,23,1,4,15.5,5.25,
10,0,24,0,23,0,7,5.5,49.45,
7,5,20,6,19,0,7,10.7143,23.9184,
6,13,24,0,22,2,6,17.6667,10.8889,
8,19,23,10,18,2,5,20.125,2.10938,
1,21,21,2,2,0,1,21,0,
1,7,7,21,21,0,1,7,0,
6,11,23,1,22,0,5,16.1667,21.4722,
10,0,22,6,20,0,8,7.4,42.24,
1,12,12,8,8,0,1,12,0,
2,15,16,15,16,0,2,15.5,0.25,
8,13,22,0,23,3,8,17.75,11.4375,
5,16,20,10,19,2,5,17.2,2.16,
1,4,4,22,22,0,1,4,0,
9,6,16,5,17,2,8,10.6667,10.8889,
4,16,18,0,23,1,3,16.5,0.75,
4,19,24,2,23,2,4,21.75,3.6875,
5,9,24,15,22,0,4,13,31.6,
2,18,23,2,19,0,2,20.5,6.25,
9,0,19,8,20,0,7,5.77778,38.8395,
3,13,21,6,17,0,3,17.6667,11.5556,
3,13,21,19,23,0,3,17,10.6667,
7,0,16,0,22,2,7,6.57143,30.8163,
4,18,24,18,21,0,3,20.75,7.6875,
2,0,0,0,23,0,1,0,0,
1,24,24,2,2,0,1,24,0,
8,15,24,4,13,2,6,19.125,7.35938,
1,21,21,10,10,0,1,21,0,
3,11,23,4,8,0,3,15.3333,29.5556,
6,4,21,9,17,0,4,13,30.3333,
14,0,21,3,18,2,11,7.78571,28.1684,
1,16,16,23,23,0,1,16,0,
1,17,17,18,18,0,1,17,0,
2,14,21,19,20,0,2,17.5,12.25,
3,21,22,10,15,0,3,21.6667,0.222222,
1,21,21,0,0,0,1,21,0,
6,8,18,0,23,2,6,12,11.6667,
2,15,23,1,2,0,2,19,16,
11,8,22,8,19,6,9,11.1818,17.2397,
4,7,24,1,14,0,3,17.25,51.6875,
1,17,17,20,20,0,1,17,0,
3,16,20,5,9,0,3,18,2.66667,
4,13,19,20,23,1,4,15.5,5.25,
10,0,24,0,23,0,7,5.5,49.45,
7,5,20,6,19,0,7,10.7143,23.9184,
6,13,24,0,22,2,6,17.6667,10.8889,
8,19,23,10,18,2,5,20.125,2.10938,
1,21,21,2,2,0,1,21,0,
1,7,7,21,21,0,1,7,0,
6,11,23,1,22,0,5,16.1667,21.4722,
10,0,22,6,20,0,8,7.4,42.24,
1,12,12,8,8,0,1,12,0,
2,15,16,15,16,0,2,15.5,0.25,
8,13,22,0,23,3,8,17.75,11.4375,
5,16,20,10,19,2,5,17.2,2.16,
1,4,4,22,22,0,1,4,0,
9,6,16,5,17,2,8,10.6667,10.8889,
4,16,18,0,23,1,3,16.5,0.75,
4,19,24,2,23,2,4,21.75,3.6875,
5,9,24,15,22,0,4,13,31.6,
2,18,23,2,19,0,2,20.5,6.25,
9,0,19,8,20,0,7,5.77778,38.8395,
3,13,21,6,17,0,3,17.6667,11.5556,
3,13,21,19,23,0,3,17,10.6667,
7,0,16,0,22,2,7,6.57143,30.8163,
4,18,24,18,21,0,3,20.75,7.6875,
2,0,0,0,23,0,1,0,0,
1,24,24,2,2,0,1,24,0,
8,15,24,4,13,2,6,19.125,7.35938,
1,21,21,10,10,0,1,21,0,
3,11,23,4,8,0,3,15.3333,29.5556,
6,4,21,9,17,0,4,13,30.3333,
14,0,21,3,18,2,11,7.78571,28.1684,
1,16,16,23,23,0,1,16,0,
1,17,17,18,18,0,1,17,0,
2,14,21,19,20,0,2,17.5,12.25,
3,21,22,10,15,0,3,21.6667,0.222222,
1,21,21,0,0,0,1,21,0,
6,8,18,0,23,2,6,12,11.6667,
2,15,23,1,2,0,2,19,16,
11,8,22,8,19,6,9,11.1818,17.2397,
4,7,24,1,14,0,3,17.25,51.6875,
1,17,17,20,20,0,1,17,0,
3,16,20,5,9,0,3,18,2.66667,
4,13,19,20,23,1,4,15.5,5.25,
10,0,24,0,23,0,7,5.5,49.45,
7,5,20,6,19,0,7,10.7143,23.9184,
6,13,24,0,22,2,6,17.6667,10.8889,
8,19,23,10,18,2,5,20.125,2.10938,
1,21,21,2,2,0,1,21,0,
1,7,7,21,21,0,1,7,0,
6,11,23,1,22,0,5,16.1667,21.4722,
10,0,22,6,20,0,8,7.4,42.24,
1,12,12,8,8,0,1,12,0,
2,15,16,15,16,0,2,15.5,0.25,
8,13,22,0,23,3,8,17.75,11.4375,
5,16,20,10,19,2,5,17.2,2.16,
1,4,4,22,22,0,1,4,0,
9,6,16,5,17,2,8,10.6667,10.8889,
4,16,18,0,23,1,3,16.5,0.75,
4,19,24,2,23,2,4,21.75,3.6875,
5,9,24,15,22,0,4,13,31.6,
2,18,23,2,19,0,2,20.5,6.25,
9,0,19,8,20,0,7,5.77778,38.8395,
3,13,21,6,17,0,3,17.6667,11.5556,
3,13,21,19,23,0,3,17,10.6667,
7,0,16,0,22,2,7,6.57143,30.8163,
4,18,24,18,21,0,3,20.75,7.6875,
2,0,0,0,23,0,1,0,0,
1,24,24,2,2,0,1,24,0,
8,15,24,4,13,2,6,19.125,7.35938,
1,21,21,10,10,0,1,21,0,
3,11,23,4,8,0,3,15.3333,29.5556,
6,4,21,9,17,0,4,13,30.3333,
14,0,21,3,18,2,11,7.78571,28.1684,
1,16,16,23,23,0,1,16,0,
1,17,17,18,18,0,1,17,0,
2,14,21,19,20,0,2,17.5,12.25,
3,21,22,10,15,0,3,21.6667,0.222222,
1,21,21,0,0,0,1,21,0,
6,8,18,0,23,2,6,12,11.6667,
2,15,23,1,2,0,2,19,16,
11,8,22,8,19,6,9,11.1818,17.2397,
4,7,24,1,14,0,3,17.25,51.6875,
1,17,17,20,20,0,1,17,0,
3,16,20,5,9,0,3,18,2.66667,
4,13,19,20,23,1,4,15.5,5.25,
10,0,24,0,23,0,7,5.5,49.45,
7,5,20,6,19,0,7,10.7143,23.9184,
6,13,24,0,22,2,6,17.6667,10.8889,
8,19,23,10,18,2,5,20.125,2.10938,
1,21,21,2,2,0,1,21,0,
1,7,7,21,21,0,1,7,0,
6,11,23,1,22,0,5,16.1667,21.4722,
10,0,22,6,20,0,8,7.4,42.24,
1,12,12,8,8,0,1,12,0,
2,15,16,15,16,0,2,15.5,0.25,
8,13,22,0,23,3,8,17.75,11.4375,
5,16,20,10,19,2,5,17.2,2.16,
1,4,4,22,22,0,1,4,0,
9,6,16,5,17,2,8,10.6667,10.8889,
4,16,18,0,23,1,3,16.5,0.75,
4,19,24,2,23,2,4,21.75,3.6875,
5,9,24,15,22,0,4,13,31.6,
2,18,23,2,19,0,2,20.5,6.25,
9,0,19,8,20,0,7,5.77778,38.8395,
3,13,21,6,17,0,3,17.6667,11.5556,
3,13,21,19,23,0,3,17,10.6667,
7,0,16,0,22,2,7,6.57143,30.8163,
4,18,24,18,21,0,3,20.75,7.6875,
2,0,0,0,23,0,1,0,0,
1,24,24,2,2,0,1,24,0,
8,15,24,4,13,2,6,19.125,7.35938,
1,21,21,10,10,0,1,21,0,
3,11,23,4,8,0,3,15.3333,29.5556,
6,4,21,9,17,0,4,13,30.3333,
14,0,21,3,18,2,11,7.78571,28.1684,
1,16,16,23,23,0,1,16,0,
1,17,17,18,18,0,1,17,0,
2,14,21,19,20,0,2,17.5,12.25,
3,21,22,10,15,0,3,21.6667,0.222222,
1,21,21,0,0,0,1,21,0,
6,8,18,0,23,2,6,12,11.6667,
2,15,23,1,2,0,2,19,16,
11,8,22,8,19,6,9,11.1818,17.2397,
4,7,24,1,14,0,3,17.25,51.6875,
1,17,17,20,20,0,1,17,0,
3,16,20,5,9,0,3,18,2.66667,
4,13,19,20,23,1,4,15.5,5.25,
10,0,24,0,23,0,7,5.5,49.45,
7,5,20,6,19,0,7,10.7143,23.9184,
6,13,24,0,22,2,6,17.6667,10.8889,
8,19,23,10,18,2,5,20.125,2.10938,
1,21,21,2,2,0,1,21,0,
1,7,7,21,21,0,1,7,0,
6,11,23,1,22,0,5,16.1667,21.4722,
10,0,22,6,20,0,8,7.4,42.24,
1,12,12,8,8,0,1,12,0,
2,15,16,15,16,0,2,15.5,0.25,
8,13,22,0,23,3,8,17.75,11.4375,
5,16,20,10,19,2,5,17.2,2.16,
1,4,4,22,22,0,1,4,0,
9,6,16,5,17,2,8,10.6667,10.8889,
4,16,18,0,23,1,3,16.5,0.75,
4,19,24,2,23,2,4,21.75,3.6875,
5,9,24,15,22,0,4,13,31.6,
2,18,23,2,19,0,2,20.5,6.25,
9,0,19,8,20,0,7,5.77778,38.8395,
3,13,21,6,17,0,3,17.6667,11.5556,
3,13,21,19,23,0,3,17,10.6667,
7,0,16,0,22,2,7,6.57143,30.8163,
4,18,24,18,21,0,3,20.75,7.6875,
2,0,0,0,23,0,1,0,0,
1,24,24,2,2,0,1,24,0,
8,15,24,4,13,2,6,19.125,7.35938,
1,21,21,10,10,0,1,21,0,
3,11,23,4,8,0,3,15.3333,29.5556,
6,4,21,9,17,0,4,13,30.3333,
14,0,21,3,18,2,11,7.78571,28.1684,
